"time"	"wind"	"name"	"country"	"birth"	"race"	"location"	"date"	"age"
"214"	9.9	"+2.0"	"Steve Mullings"	"JAM"	1982-11-29	"1r1"	"Starkville"	2011-04-16	28.3778234086242
"215"	9.9	"+0.6"	"Asafa Powell"	"JAM"	1982-11-23	"1s2"	"Kingston"	2011-06-24	28.5831622176591
"216"	9.9	"+1.0"	"Nesta Carter"	"JAM"	1985-11-10	"2"	"Monaco"	2011-07-22	25.6947296372348
"217"	9.9	"+1.8"	"Asafa Powell"	"JAM"	1982-11-23	"1h1"	"Budapest"	2011-07-30	28.6817248459959
"218"	9.9	"+1.6"	"Yohan Blake"	"JAM"	1989-12-26	"1r4"	"Kingston"	2012-04-14	22.299794661191
"219"	9.9	"+1.3"	"Justin Gatlin"	"USA"	1982-02-10	"1"	"Eugene"	2012-06-02	30.3080082135524
"220"	9.9	"+0.7"	"Yohan Blake"	"JAM"	1989-12-26	"1rA"	"New York City"	2012-06-09	22.4531143052704
"221"	9.9	"+1.7"	"Justin Gatlin"	"USA"	1982-02-10	"1h5"	"Eugene"	2012-06-23	30.3655030800821
"222"	9.9	"+0.4"	"Nickel Ashmeade"	"JAM"	1990-04-07	"1s2"	"Moskva"	2013-08-11	23.3456536618754
"223"	9.9	"-0.3"	"Usain Bolt"	"JAM"	1986-08-21	"1"	"Zürich"	2013-08-29	27.0225872689938
"224"	9.9	"+0.6"	"Mike Rodgers"	"USA"	1985-04-24	"2"	"Bruxelles"	2013-09-06	28.3696098562628
"225"	9.9	"+0.7"	"Asafa Powell"	"JAM"	1982-11-23	"1r1"	"Rieti"	2014-09-07	31.7891854893908
"226"	9.9	"+1.5"	"Mike Rodgers"	"USA"	1985-04-24	"2"	"Eugene"	2015-05-30	30.0971937029432
"227"	9.9	"+1.7"	"Trayvon Bromell"	"USA"	1995-07-10	"1h1"	"Eugene"	2015-06-10	19.917864476386
"228"	9.9	"-0.8"	"Mike Rodgers"	"USA"	1985-04-24	"2"	"London"	2015-07-24	30.2477754962355
"229"	9.9	"+0.9"	"Yohan Blake"	"JAM"	1989-12-26	"1"	"Kingston"	2017-06-23	27.4907597535934
"230"	9.91	"+1.9"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Victoria"	1994-08-23	34.3901437371663
"231"	9.91	"+1.3"	"Donovan Bailey"	"CAN"	1967-12-16	"1"	"Montréal"	1995-07-15	27.5783709787817
"232"	9.91	"+1.5"	"Dennis Mitchell"	"USA"	1966-02-20	"1"	"Milano"	1996-09-07	30.5462012320329
"233"	9.91	"+1.0"	"Frank Fredericks"	"NAM"	1967-10-02	"2rA"	"Lausanne"	1997-07-02	29.7494866529774
"234"	9.91	"+0.5"	"Donovan Bailey"	"CAN"	1967-12-16	"2s2"	"Athínai"	1997-08-03	29.6317590691307
"235"	9.91	"+0.2"	"Donovan Bailey"	"CAN"	1967-12-16	"2"	"Athínai"	1997-08-03	29.6317590691307
"236"	9.91	"-0.2"	"Maurice Greene"	"USA"	1974-07-23	"1q5"	"Sevilla"	1999-08-21	25.07871321013
"237"	9.91	"-0.4"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Osaka"	2000-05-13	25.8069815195072
"238"	9.91	"-0.3"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Athínai"	2001-06-11	26.8856947296372
"239"	9.91	"-0.1"	"Asafa Powell"	"JAM"	1982-11-23	"1"	"Kingston"	2004-06-26	21.5906913073238
"240"	9.91	"±0.0"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Sacramento"	2004-07-11	29.968514715948
"241"	9.91	"-0.3"	"Asafa Powell"	"JAM"	1982-11-23	"1"	"London"	2004-07-30	21.6837782340862
"242"	9.91	"-0.6"	"Asafa Powell"	"JAM"	1982-11-23	"1"	"London"	2006-07-28	23.6769336071184
"243"	9.91	"+0.9"	"Leonard Scott"	"USA"	1980-01-19	"2"	"Stuttgart"	2006-09-09	26.6392881587953
"244"	9.91	"-0.5"	"Derrick Atkins"	"BAH"	1984-01-05	"2"	"Osaka"	2007-08-26	23.6386036960986
"245"	9.91	"+0.3"	"Asafa Powell"	"JAM"	1982-11-23	"1s2"	"Beijing"	2008-08-16	25.7303216974675
"246"	9.91	"±0.0"	"Walter Dix"	"USA"	1986-01-31	"3"	"Beijing"	2008-08-16	22.5407255304586
"247"	9.91	"-0.2"	"Daniel Bailey"	"ANT"	1986-09-09	"2"	"Saint-Denis"	2009-07-17	22.8528405201916
"248"	9.91	"-1.7"	"Usain Bolt"	"JAM"	1986-08-21	"1"	"London"	2009-07-24	22.9240246406571
"249"	9.91	"+2.0"	"Nesta Carter"	"JAM"	1985-11-10	"4"	"Shanghai"	2009-09-20	23.8603696098563
"250"	9.91	"-0.3"	"Asafa Powell"	"JAM"	1982-11-23	"2"	"Saint-Denis"	2010-07-16	27.6440793976728
"251"	9.91	"+0.1"	"Yohan Blake"	"JAM"	1989-12-26	"3"	"Bruxelles"	2010-08-27	20.6680355920602
"252"	9.91	"+0.6"	"Usain Bolt"	"JAM"	1986-08-21	"1rA"	"Roma"	2011-05-26	24.7611225188227
"253"	9.91	"-0.2"	"Usain Bolt"	"JAM"	1986-08-21	"1rA"	"Ostrava"	2011-05-31	24.7748117727584
"254"	9.91	"+0.4"	"Asafa Powell"	"JAM"	1982-11-23	"1"	"Birmingham"	2011-07-10	28.6269678302532
"255"	9.91	"-0.1"	"Asafa Powell"	"JAM"	1982-11-23	"2"	"Roma"	2012-05-31	29.5195071868583
"256"	9.91	"+0.7"	"Churandy Martina"	"NED"	1984-07-03	"2s1"	"London"	2012-08-05	28.0903490759754
"257"	9.91	"+0.1"	"Justin Gatlin"	"USA"	1982-02-10	"1"	"Beijing"	2013-05-21	31.27446954141
"258"	9.91	"+1.1"	"James Dasaolu"	"GBR"	1987-09-05	"1s2"	"Birmingham"	2013-07-13	25.8535249828884
"259"	9.91	"+0.4"	"Justin Gatlin"	"USA"	1982-02-10	"1rA"	"Roma"	2014-06-05	32.3148528405202
"260"	9.91	"+1.0"	"Mike Rodgers"	"USA"	1985-04-24	"1"	"London"	2014-07-20	29.2375085557837
"261"	9.91	"+1.8"	"Femi Ogunode"	"QAT"	1991-01-31	"1"	"Wuhan"	2015-06-04	24.3394934976044
"262"	9.91	"+0.9"	"Nickel Ashmeade"	"JAM"	1990-04-07	"2"	"Kingston"	2015-06-26	25.2183436002738
"263"	9.91	"+0.5"	"Trayvon Bromell"	"USA"	1995-07-10	"1h4"	"Beijing"	2015-08-22	20.1177275838467
"264"	9.91	"+0.6"	"Femi Ogunode"	"QAT"	1991-01-31	"1r1"	"Gainesville"	2016-04-22	25.223819301848
"265"	9.91	"+0.2"	"Andre De Grasse"	"CAN"	1994-11-10	"3"	"Rio de Janeiro"	2016-08-14	21.7604380561259
"266"	9.91	"+1.0"	"Julian Forte"	"JAM"	1993-07-01	"1"	"Berlin"	2017-08-27	24.1560574948665
"267"	9.92	"+1.1"	"Carl Lewis"	"USA"	1961-07-01	"1"	"Seoul"	1988-09-24	27.233401779603
"268"	9.92	"+1.2"	"Linford Christie"	"GBR"	1960-04-02	"4"	"Tokyo"	1991-08-25	31.3949349760438
"269"	9.92	"+0.3"	"Andre Cason"	"USA"	1969-01-20	"2"	"Stuttgart"	1993-08-15	24.5667351129363
"270"	9.92	"+0.8"	"Ato Boldon"	"TTO"	1973-12-30	"1"	"Eugene"	1996-06-01	22.4202600958248
"271"	9.92	"+1.1"	"Dennis Mitchell"	"USA"	1966-02-20	"1"	"Atlanta"	1996-06-15	30.3162217659138
"272"	9.92	"+0.8"	"Jon Drummond"	"USA"	1968-09-09	"1h3"	"Indianapolis"	1997-06-12	28.7556468172485
"273"	9.92	"+0.2"	"Tim Montgomery"	"USA"	1975-01-28	"2"	"Indianapolis"	1997-06-13	22.3737166324435
"274"	9.92	"+0.2"	"Maurice Greene"	"USA"	1974-07-23	"2"	"Bruxelles"	1997-08-22	23.0828199863107
"275"	9.92	"+0.7"	"Ato Boldon"	"TTO"	1973-12-30	"1"	"Monaco"	1998-08-08	24.6050650239562
"276"	9.92	"-0.3"	"Maurice Greene"	"USA"	1974-07-23	"1rA"	"Lausanne"	1998-08-25	24.0903490759754
"277"	9.92	"-0.2"	"Seun Ogunkoya"	"NGR"	1977-12-28	"2"	"Johannesburg"	1998-09-11	20.703627652293
"278"	9.92	"+1.1"	"Bruny Surin"	"CAN"	1967-07-12	"1"	"Nürnberg"	1999-06-13	31.9206023271732
"279"	9.92	"+1.0"	"Tim Harden"	"USA"	1974-01-27	"1"	"Luzern"	1999-07-05	25.4346338124572
"280"	9.92	"±0.0"	"Justin Gatlin"	"USA"	1982-02-10	"2"	"Sacramento"	2004-07-11	22.4147843942505
"281"	9.92	"+0.9"	"Tyson Gay"	"USA"	1982-08-09	"3"	"Stuttgart"	2006-09-09	24.0848733744011
"282"	9.92	"+0.6"	"Usain Bolt"	"JAM"	1986-08-21	"1rA"	"Port of Spain"	2008-05-17	21.7385352498289
"283"	9.92	"+0.1"	"Usain Bolt"	"JAM"	1986-08-21	"1q4"	"Beijing"	2008-08-15	21.9849418206708
"284"	9.92	"+0.2"	"Walter Dix"	"USA"	1986-01-31	"2rA"	"Lausanne"	2008-09-02	22.5872689938398
"285"	9.92	"-0.3"	"Tyson Gay"	"USA"	1982-08-09	"1rA"	"Zagreb"	2010-09-01	28.062970568104
"286"	9.92	"+1.3"	"Nesta Carter"	"JAM"	1985-11-10	"3"	"Eugene"	2011-06-04	25.5633127994524
"287"	9.92	"+2.0"	"Christophe Lemaitre"	"FRA"	1990-06-11	"1"	"Albi"	2011-07-29	21.1307323750856
"288"	9.92	"-1.4"	"Yohan Blake"	"JAM"	1989-12-26	"1"	"Daegu"	2011-08-28	21.6700889801506
"289"	9.92	"+1.5"	"Asafa Powell"	"JAM"	1982-11-23	"1s1"	"Kingston"	2012-06-29	29.5989048596851
"290"	9.92	"+0.1"	"Usain Bolt"	"JAM"	1986-08-21	"1s3"	"Moskva"	2013-08-11	26.9733059548255
"291"	9.92	"±0.0"	"Justin Gatlin"	"USA"	1982-02-10	"1"	"Shanghai"	2014-05-18	32.2655715263518
"292"	9.92	"-0.1"	"Mike Rodgers"	"USA"	1985-04-24	"2rA"	"Linz"	2014-07-14	29.2210814510609
"293"	9.92	"+1.7"	"Mike Rodgers"	"USA"	1985-04-24	"1h2"	"Eugene"	2015-06-25	30.1683778234086
"294"	9.92	"+1.4"	"Asafa Powell"	"JAM"	1982-11-23	"2rA"	"Lausanne"	2015-07-09	32.6242299794661
"295"	9.92	"+1.4"	"Tyson Gay"	"USA"	1982-08-09	"3rA"	"Lausanne"	2015-07-09	32.9144421629021
"296"	9.92	"+0.7"	"Jimmy Vicaut"	"FRA"	1992-02-27	"1"	"Villeneuve d'Ascq"	2015-07-11	23.3675564681725
"297"	9.92	"-1.2"	"Mike Rodgers"	"USA"	1985-04-24	"2h2"	"London"	2015-07-24	30.2477754962355
"298"	9.92	"-0.8"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"3"	"London"	2015-07-24	23.5345653661875
"299"	9.92	"+0.3"	"Jimmy Vicaut"	"FRA"	1992-02-27	"1h5"	"Beijing"	2015-08-22	23.482546201232
"300"	9.92	"-0.5"	"Trayvon Bromell"	"USA"	1995-07-10	"3="	"Beijing"	2015-08-23	20.1204654346338
"301"	9.92	"-0.5"	"Andre De Grasse"	"CAN"	1994-11-10	"3="	"Beijing"	2015-08-23	20.7830253251198
"302"	9.92	"+0.9"	"Jak Ali Harvey"	"TUR"	1989-04-05	"1rA"	"Erzurum"	2016-06-12	27.1868583162218
"303"	9.92	"+1.9"	"Asafa Powell"	"JAM"	1982-11-23	"2"	"Székesfehérvár"	2016-07-18	33.6509240246407
"304"	9.92	"+0.2"	"Andre De Grasse"	"CAN"	1994-11-10	"2s2"	"Rio de Janeiro"	2016-08-14	21.7604380561259
"305"	9.92	"+1.2"	"Akani Simbine"	"RSA"	1993-09-21	"1"	"Preotria"	2017-03-18	23.4880219028063
"306"	9.92	"-0.8"	"Justin Gatlin"	"USA"	1982-02-10	"1"	"London"	2017-08-05	35.482546201232
"307"	9.93	"+1.4"	"Calvin Smith"	"USA"	1961-01-08	"1"	"Air Force Academy"	1983-07-03	22.4804928131417
"308"	9.93	"+1.0"	"Carl Lewis"	"USA"	1961-07-01	"1"	"Roma"	1987-08-30	26.1629021218344
"309"	9.93	"+1.1"	"Carl Lewis"	"USA"	1961-07-01	"1r2"	"Zürich"	1988-08-17	27.129363449692
"310"	9.93	"+1.9"	"Carl Lewis"	"USA"	1961-07-01	"2"	"New York City"	1991-06-14	29.9520876112252
"311"	9.93	"+1.3"	"Carl Lewis"	"USA"	1961-07-01	"1s1"	"Tokyo"	1991-08-25	30.1492128678987
"312"	9.93	"-0.6"	"Michael Marsh"	"USA"	1967-08-04	"1"	"Walnut"	1992-04-18	24.7063655030801
"313"	9.93	"+1.3"	"Ato Boldon"	"TTO"	1973-12-30	"1r2"	"Walnut"	1996-04-21	22.3080082135524
"314"	9.93	"-0.4"	"Donovan Bailey"	"CAN"	1967-12-16	"2r1"	"Lausanne"	1996-07-03	28.5475701574264
"315"	9.93	"+1.1"	"Frank Fredericks"	"NAM"	1967-10-02	"1q3"	"Atlanta"	1996-07-26	28.8158795345654
"316"	9.93	"-0.6"	"Ato Boldon"	"TTO"	1973-12-30	"1s2"	"Atlanta"	1996-07-27	22.5735797399042
"317"	9.93	"+0.5"	"Frank Fredericks"	"NAM"	1967-10-02	"3s2"	"Athínai"	1997-08-03	29.8370978781656
"318"	9.93	"-0.4"	"Frank Fredericks"	"NAM"	1967-10-02	"2"	"Athínai"	1998-06-17	30.7077344284736
"319"	9.93	"+1.5"	"Donovan Bailey"	"CAN"	1967-12-16	"2"	"Montréal"	1998-08-01	30.6255989048597
"320"	9.93	"+0.4"	"Maurice Greene"	"USA"	1974-07-23	"2"	"Lausanne"	1999-07-02	24.9418206707734
"321"	9.93	"+0.3"	"Maurice Greene"	"USA"	1974-07-23	"1h4"	"Sacramento"	2000-07-14	25.9767282683094
"322"	9.93	"+1.8"	"Patrick Johnson"	"AUS"	1972-09-26	"1rA"	"Mito"	2003-05-05	30.6036960985626
"323"	9.93	"+1.8"	"Maurice Greene"	"USA"	1974-07-23	"2"	"Eugene"	2004-06-19	29.9082819986311
"324"	9.93	"+0.8"	"Shawn Crawford"	"USA"	1978-01-14	"1s2"	"Sacramento"	2004-07-11	26.4887063655031
"325"	9.93	"±0.0"	"Shawn Crawford"	"USA"	1978-01-14	"3"	"Sacramento"	2004-07-11	26.4887063655031
"326"	9.93	"-0.5"	"Asafa Powell"	"JAM"	1982-11-23	"1rA"	"Zürich"	2004-08-06	21.7029431895962
"327"	9.93	"±0.0"	"Francis Obikwelu"	"POR"	1978-11-22	"1q1"	"Athínai"	2004-08-21	25.7467488021903
"328"	9.93	"-0.2"	"Maurice Greene"	"USA"	1974-07-23	"1q5"	"Athínai"	2004-08-21	30.0807665982204
"329"	9.93	"+1.1"	"Adekotunbo Olusoji Fasuba"	"NGR"	1984-07-09	"1h1"	"Ad-Dawhah"	2006-05-12	21.8398357289528
"330"	9.93	"±0.0"	"Walter Dix"	"USA"	1986-01-31	"1"	"Sacramento"	2007-06-08	21.3497604380561
"331"	9.93	"-0.1"	"Richard Thompson"	"TTO"	1985-06-07	"1"	"Auburn"	2008-05-18	22.9459274469541
"332"	9.93	"+0.3"	"Richard Thompson"	"TTO"	1985-06-07	"2s2"	"Beijing"	2008-08-16	23.192334017796
"333"	9.93	"±0.0"	"Churandy Martina"	"AHO"	1984-07-03	"4"	"Beijing"	2008-08-16	24.1204654346338
"334"	9.93	"+1.1"	"Ivory Williams"	"USA"	1985-05-02	"1r2"	"Réthymno"	2009-07-20	24.2162902121834
"335"	9.93	"-0.2"	"Tyson Gay"	"USA"	1982-08-09	"1s2"	"Berlin"	2009-08-16	27.0198494182067
"336"	9.93	"+0.9"	"Daniel Bailey"	"ANT"	1986-09-09	"4"	"Berlin"	2009-08-16	22.9349760438056
"337"	9.93	"+0.9"	"Richard Thompson"	"TTO"	1985-06-07	"5"	"Berlin"	2009-08-16	24.1916495550992
"338"	9.93	"+0.6"	"Asafa Powell"	"JAM"	1982-11-23	"2rA"	"Roma"	2011-05-26	28.5037645448323
"339"	9.93	"+1.0"	"Keston Bledman"	"TTO"	1988-03-08	"1rA"	"Clermont"	2011-06-04	23.2388774811773
"340"	9.93	"+0.4"	"Nesta Carter"	"JAM"	1985-11-10	"2"	"Birmingham"	2011-07-10	25.6618754277892
"341"	9.93	"+0.3"	"Justin Gatlin"	"USA"	1982-02-10	"1"	"Daegu"	2012-05-16	30.2614647501711
"342"	9.93	"+1.3"	"Nickel Ashmeade"	"JAM"	1990-04-07	"2"	"Eugene"	2012-06-02	22.154688569473
"343"	9.93	"+0.7"	"Keston Bledman"	"TTO"	1988-03-08	"2rA"	"New York City"	2012-06-09	24.2546201232033
"344"	9.93	"+1.8"	"Ryan Bailey"	"USA"	1989-04-13	"3"	"Eugene"	2012-06-24	23.1978097193703
"345"	9.93	"+0.7"	"Ryan Bailey"	"USA"	1989-04-13	"1rA"	"Stockholm"	2012-08-17	23.3456536618754
"346"	9.93	"+0.4"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"2s2"	"Moskva"	2013-08-11	21.5852156057495
"347"	9.93	"+0.1"	"Mike Rodgers"	"USA"	1985-04-24	"2s3"	"Moskva"	2013-08-11	28.2984257357974
"348"	9.93	"+1.8"	"Kemarley Brown"	"JAM"	1992-07-20	"1"	"Walnut"	2014-05-17	21.82340862423
"349"	9.93	"+0.1"	"Tyson Gay"	"USA"	1982-08-09	"2rA"	"Lausanne"	2014-07-03	31.8986995208761
"350"	9.93	"+0.6"	"Mike Rodgers"	"USA"	1985-04-24	"2"	"Bruxelles"	2014-09-05	29.3661875427789
"351"	9.93	"+0.4"	"Femi Ogunode"	"QAT"	1991-01-31	"1"	"Incheon"	2014-09-28	23.6577686516085
"352"	9.93	"+1.8"	"Ryan Bailey"	"USA"	1989-04-13	"2rA"	"Kingston"	2015-05-09	26.0698151950719
"353"	9.93	"+1.7"	"Clayton Vaughn"	"USA"	1992-05-15	"1"	"Mobile"	2015-05-10	22.984257357974
"354"	9.93	"+2.0"	"Marvin Bracy"	"USA"	1993-12-15	"1"	"Birmingham"	2015-06-07	21.4757015742642
"355"	9.93	"+1.4"	"Femi Ogunode"	"QAT"	1991-01-31	"1"	"Rieti"	2015-09-13	24.6160164271047
"356"	9.93	"+1.9"	"Kim Collins"	"SKN"	1976-04-05	"1r2"	"Bottrop"	2016-05-29	40.1478439425051
"357"	9.93	"+1.0"	"Justin Gatlin"	"USA"	1982-02-10	"1rA"	"Roma"	2016-06-02	34.3080082135524
"358"	9.93	"+0.2"	"Yohan Blake"	"JAM"	1989-12-26	"4"	"Rio de Janeiro"	2016-08-14	26.6338124572211
"359"	9.93	"+2.0"	"Akani Simbine"	"RSA"	1993-09-21	"1r5"	"Pretoria"	2017-03-04	23.4496919917864
"360"	9.93	"+0.4"	"Yohan Blake"	"JAM"	1989-12-26	"1rA"	"Kingston"	2017-05-20	27.3976728268309
"361"	9.93	"+0.8"	"Cameron Burrell"	"USA"	1994-09-11	"1h2"	"Eugene"	2017-06-07	22.7378507871321
"362"	9.93	"+1.6"	"Christopher Belcher"	"USA"	1994-01-29	"1h3"	"Eugene"	2017-06-07	23.3538672142368
"363"	9.93	"+0.2"	"Christian Coleman"	"USA"	1996-03-06	"1h2"	"Sacramento"	2017-06-22	21.2950034223135
"364"	9.93	"-0.4"	"Ronnie Baker"	"USA"	1993-10-15	"1"	"Roma"	2018-05-31	24.6242299794661
"365"	9.94	"+0.8"	"Leroy Burrell"	"USA"	1967-02-21	"1"	"Houston"	1989-06-16	22.3162217659138
"366"	9.94	"+1.1"	"Leroy Burrell"	"USA"	1967-02-21	"1s2"	"Tokyo"	1991-08-25	24.5065023956194
"367"	9.94	"+0.3"	"Andre Cason"	"USA"	1969-01-20	"1s1"	"Stuttgart"	1993-08-15	24.5667351129363
"368"	9.94	"+0.2"	"Davidson Ezinwa"	"NGR"	1971-11-22	"1"	"Linz"	1994-07-04	22.6146475017112
"369"	9.94	"+1.9"	"Dennis Mitchell"	"USA"	1966-02-20	"1"	"Oslo"	1994-07-22	28.4161533196441
"370"	9.94	"+0.5"	"Dennis Mitchell"	"USA"	1966-02-20	"1"	"Durham"	1994-08-13	28.476386036961
"371"	9.94	"-0.4"	"Ato Boldon"	"TTO"	1973-12-30	"3r1"	"Lausanne"	1996-07-03	22.507871321013
"372"	9.94	"-0.5"	"Frank Fredericks"	"NAM"	1967-10-02	"1s1"	"Atlanta"	1996-07-27	28.8186173853525
"373"	9.94	"+0.5"	"Donovan Bailey"	"CAN"	1967-12-16	"1"	"Nürnberg"	1997-06-13	29.492128678987
"374"	9.94	"+0.2"	"Tim Montgomery"	"USA"	1975-01-28	"3"	"Athínai"	1997-08-03	22.5133470225873
"375"	9.94	"+0.2"	"Tim Montgomery"	"USA"	1975-01-28	"3"	"Bruxelles"	1997-08-22	22.5653661875428
"376"	9.94	"+1.9"	"Jon Drummond"	"USA"	1968-09-09	"1h1"	"New Orleans"	1998-06-19	29.7741273100616
"377"	9.94	"+0.1"	"Seun Ogunkoya"	"NGR"	1977-12-28	"1"	"Dakar"	1998-08-19	20.6406570841889
"378"	9.94	"-0.3"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Bruxelles"	1998-08-28	24.0985626283368
"379"	9.94	"+1.3"	"Frank Fredericks"	"NAM"	1967-10-02	"1"	"Sydney"	1999-02-20	31.3867214236824
"380"	9.94	"-1.0"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Zürich"	2000-08-11	26.0533880903491
"381"	9.94	"-0.2"	"Bernard Williams"	"USA"	1978-01-19	"2"	"Edmonton"	2001-08-05	23.5427789185489
"382"	9.94	"-0.2"	"Frank Fredericks"	"NAM"	1967-10-02	"1"	"Windhoek"	2002-04-13	34.5297741273101
"383"	9.94	"+1.8"	"Shawn Crawford"	"USA"	1978-01-14	"1"	"Suita"	2002-05-11	24.3203285420945
"384"	9.94	"+1.4"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Carson"	2003-06-01	28.8569472963723
"385"	9.94	"-0.5"	"Maurice Greene"	"USA"	1974-07-23	"2rA"	"Zürich"	2004-08-06	30.0396988364134
"386"	9.94	"+0.6"	"Asafa Powell"	"JAM"	1982-11-23	"5"	"Athínai"	2004-08-22	21.7467488021903
"387"	9.94	"+1.0"	"Leonard Scott"	"USA"	1980-01-19	"2"	"London"	2005-07-22	25.5058179329227
"388"	9.94	"+0.9"	"Asafa Powell"	"JAM"	1982-11-23	"1rA"	"Oslo"	2007-06-15	24.5585215605749
"389"	9.94	"+1.6"	"Ivory Williams"	"USA"	1985-05-02	"2q3"	"Eugene"	2008-06-28	23.1567419575633
"390"	9.94	"-0.5"	"Asafa Powell"	"JAM"	1982-11-23	"1"	"London"	2008-07-25	25.6700889801506
"391"	9.94	"+0.3"	"Churandy Martina"	"AHO"	1984-07-03	"3s2"	"Beijing"	2008-08-16	24.1204654346338
"392"	9.94	"+1.7"	"Mike Rodgers"	"USA"	1985-04-24	"1r2"	"Eugene"	2009-06-07	24.1204654346338
"393"	9.94	"+0.6"	"Darvis Patton"	"USA"	1977-12-04	"1"	"Zagreb"	2009-08-31	31.7399041752224
"394"	9.94	"-0.6"	"Tyson Gay"	"USA"	1982-08-09	"1"	"Daegu"	2009-09-25	27.129363449692
"395"	9.94	"-1.7"	"Tyson Gay"	"USA"	1982-08-09	"1"	"Gateshead"	2010-07-10	27.917864476386
"396"	9.94	"+1.3"	"Darvis Patton"	"USA"	1977-12-04	"4"	"Eugene"	2011-06-04	33.4976043805613
"397"	9.94	"+1.3"	"Michael Frater"	"JAM"	1982-10-06	"5"	"Eugene"	2011-06-04	28.6598220396988
"398"	9.94	"+1.3"	"Walter Dix"	"USA"	1986-01-31	"1"	"Eugene"	2011-06-24	25.3935660506502
"399"	9.94	"+1.8"	"Mike Rodgers"	"USA"	1985-04-24	"4"	"Eugene"	2012-06-24	27.1676933607118
"400"	9.94	"+1.1"	"Michael Frater"	"JAM"	1982-10-06	"4"	"Kingston"	2012-06-29	29.7303216974675
"401"	9.94	"+0.7"	"Asafa Powell"	"JAM"	1982-11-23	"3s1"	"London"	2012-08-05	29.700205338809
"402"	9.94	"+1.5"	"Churandy Martina"	"AHO"	1984-07-03	"5"	"London"	2012-08-05	28.0903490759754
"403"	9.94	"+0.8"	"Justin Gatlin"	"USA"	1982-02-10	"1rA"	"Roma"	2013-06-06	31.3182751540041
"404"	9.94	"-1.2"	"Usain Bolt"	"JAM"	1986-08-21	"1"	"Kingston"	2013-06-21	26.8336755646817
"405"	9.94	"-0.4"	"Justin Gatlin"	"USA"	1982-02-10	"1"	"Monaco"	2013-07-19	31.4360027378508
"406"	9.94	"-0.2"	"Justin Gatlin"	"USA"	1982-02-10	"1s1"	"Moskva"	2013-08-11	31.4989733059548
"407"	9.94	"-0.3"	"Nickel Ashmeade"	"JAM"	1990-04-07	"2"	"Zürich"	2013-08-29	23.3949349760438
"408"	9.94	"+0.6"	"Nesta Carter"	"JAM"	1985-11-10	"3"	"Bruxelles"	2013-09-06	27.8220396988364
"409"	9.94	"+0.6"	"Justin Gatlin"	"USA"	1982-02-10	"4"	"Bruxelles"	2013-09-06	31.5701574264203
"410"	9.94	"+1.7"	"Diondre Batson"	"USA"	1992-07-13	"2h2"	"Eugene"	2015-06-25	22.9486652977413
"411"	9.94	"+1.4"	"Andrew Fisher"	"JAM"	1991-12-15	"2"	"Madrid"	2015-07-11	23.5701574264203
"412"	9.94	"-0.5"	"Mike Rodgers"	"USA"	1985-04-24	"5"	"Beijing"	2015-08-23	30.3299110198494
"413"	9.94	"±0.0"	"Justin Gatlin"	"USA"	1982-02-10	"1"	"Shanghai"	2016-05-14	34.2559890485969
"414"	9.94	"-0.1"	"Justin Gatlin"	"USA"	1982-02-10	"1"	"Beijing"	2016-05-18	34.2669404517454
"415"	9.94	"+1.0"	"Ameer Webb"	"USA"	1989-12-21	"2rA"	"Roma"	2016-06-02	26.4476386036961
"416"	9.94	"+1.8"	"Marvin Bracy"	"USA"	1993-12-15	"1r1"	"Montverde"	2016-06-11	22.4887063655031
"417"	9.94	"+1.0"	"Nickel Ashmeade"	"JAM"	1990-04-07	"2rA"	"Kingston"	2016-06-11	26.1793292265572
"418"	9.94	"+1.0"	"Yohan Blake"	"JAM"	1989-12-26	"3rA"	"Kingston"	2016-06-11	26.4585900068446
"419"	9.94	"+1.7"	"Jimmy Vicaut"	"FRA"	1992-02-27	"1h1"	"Angers"	2016-06-25	24.3258042436687
"420"	9.94	"+1.2"	"Trayvon Bromell"	"USA"	1995-07-10	"1h3"	"Eugene"	2016-07-02	20.9801505817933
"421"	9.94	"±0.0"	"Justin Gatlin"	"USA"	1982-02-10	"1s3"	"Rio de Janeiro"	2016-08-14	34.507871321013
"422"	9.94	"+0.2"	"Akani Simbine"	"RSA"	1993-09-21	"5"	"Rio de Janeiro"	2016-08-14	22.8966461327858
"423"	9.94	"+0.4"	"Asafa Powell"	"JAM"	1982-11-23	"1"	"Zürich"	2016-09-01	33.7741273100616
"424"	9.94	"+0.2"	"Akani Simbine"	"RSA"	1993-09-21	"1s1"	"Potchefstroom"	2017-04-21	23.5811088295688
"425"	9.94	"+0.9"	"Wayde van Niekerk"	"RSA"	1992-07-15	"1r3"	"Velenje"	2017-06-20	24.9308692676249
"426"	9.94	"-0.8"	"Christian Coleman"	"USA"	1996-03-06	"2"	"London"	2017-08-05	21.4154688569473
